Dimensions;Vertices;Edge probability;Connectivity prob.;Edges;Expected value of edge count;Average degree;Expected value of degree;Density;Average density;Average path length;Grouping factor;
2;230;0.240000000;1.000000000;8206.200000000;4765.469329860;71.358260870;41.438863738;0.311608126;0.180955737;2.491660528;2009.176695652;
2;230;0.250000000;1.000000000;8532.360000000;5170.865158268;74.194434783;44.964044855;0.323993165;0.196349541;2.382988418;2185.670608696;
2;230;0.260000000;1.000000000;8757.360000000;5592.807755183;76.150956522;48.633110915;0.332536928;0.212371663;2.340296943;2299.539652174;
2;230;0.270000000;1.000000000;9092.200000000;6031.297120604;79.062608696;52.446061918;0.345251566;0.229022104;2.276968293;2484.496695652;
2;230;0.280000000;1.000000000;9400.160000000;6486.333254531;81.740521739;56.402897865;0.356945510;0.246300864;2.216048605;2662.945043478;
2;230;0.290000000;1.000000000;9589.680000000;6957.916156965;83.388521739;60.503618756;0.364142016;0.264207942;2.183677995;2776.605913043;
2;230;0.300000000;1.000000000;9998.640000000;7446.045827906;86.944695652;64.748224590;0.379671160;0.282743339;2.114152269;3029.391130435;
2;230;0.310000000;1.000000000;10329.600000000;7950.722267353;89.822608696;69.136715368;0.392238466;0.301907054;2.061867477;3245.813217391;
2;230;0.320000000;1.000000000;10652.600000000;8471.945475306;92.631304348;73.669091090;0.404503512;0.321699088;2.002513765;3461.985391304;
2;230;0.330000000;1.000000000;10832.160000000;9009.715451766;94.192695652;78.345351754;0.411321815;0.342119440;1.979669641;3591.857739130;
2;230;0.340000000;1.000000000;11139.240000000;9564.032196732;96.862956522;83.165497363;0.422982343;0.363168111;1.932948548;3792.301565217;
2;230;0.350000000;1.000000000;11557.840000000;10134.895710205;100.502956522;88.129527915;0.438877539;0.384845100;1.874144674;4111.229217391;
2;230;0.360000000;1.000000000;11584.560000000;10722.305992184;100.735304348;93.237443410;0.439892159;0.407150408;1.873799886;4120.970608696;
2;230;0.370000000;1.000000000;12024.960000000;11326.263042670;104.564869565;98.489243849;0.456615151;0.430084034;1.821905449;4479.731478261;
2;230;0.380000000;1.000000000;12239.280000000;11946.766861662;106.428521739;103.884929232;0.464753370;0.453645979;1.799144864;4618.892869565;
2;230;0.390000000;1.000000000;12582.400000000;12583.817449161;109.412173913;109.424499558;0.477782419;0.477836243;1.759895197;4901.574782609;
2;230;0.400000000;1.000000000;12853.040000000;13237.414805166;111.765565217;115.107954828;0.488059237;0.502654825;1.727096260;5133.349565217;
2;230;0.410000000;1.000000000;13087.400000000;13907.558929677;113.803478261;120.935295041;0.496958420;0.528101725;1.701425479;5339.375478261;
2;230;0.420000000;1.000000000;13283.160000000;14594.249822695;115.505739130;126.906520197;0.504391874;0.554176944;1.684673628;5515.647652174;
2;230;0.430000000;1.000000000;13654.600000000;15297.487484220;118.735652174;133.021630298;0.518496298;0.580880482;1.649031327;5843.194956522;
2;230;0.440000000;1.000000000;13815.800000000;16017.271914251;120.137391304;139.280625341;0.524617429;0.608212338;1.627473704;5985.736695652;
2;230;0.450000000;1.000000000;14007.320000000;16753.603112788;121.802782609;145.683505329;0.531889880;0.636172512;1.609921397;6151.860521739;
2;230;0.460000000;1.000000000;14386.680000000;17506.481079832;125.101565217;152.230270259;0.546295045;0.664761005;1.588199734;6543.927652174;
2;230;0.470000000;1.000000000;14556.920000000;18275.905815382;126.581913043;158.920920134;0.552759446;0.693977817;1.568045567;6687.119478261;
2;230;0.480000000;1.000000000;14700.880000000;19061.877319439;127.833739130;165.755454952;0.558225935;0.723822947;1.557401177;6829.124869565;
2;230;0.490000000;1.000000000;15065.240000000;19864.395592002;131.002086957;172.733874713;0.572061515;0.754296396;1.528150370;7214.520000000;
2;240;0.010000000;0.000000000;401.360000000;9.010087730;3.344666667;0.075084064;0.013994421;0.000314159;0.043479777;4.168000000;
2;240;0.020000000;0.760000000;803.320000000;36.040350922;6.694333333;0.300336258;0.028009763;0.001256637;0.475751743;16.779500000;
2;240;0.030000000;1.000000000;1211.080000000;81.090789574;10.092333333;0.675756580;0.042227336;0.002827433;2.925730823;38.599500000;
2;240;0.040000000;1.000000000;1594.840000000;144.161403688;13.290333333;1.201345031;0.055608089;0.005026548;5.245548117;66.978000000;
2;240;0.050000000;1.000000000;1985.800000000;225.252193262;16.548333333;1.877101611;0.069239888;0.007853982;6.524025105;103.281500000;
2;240;0.060000000;1.000000000;2380.080000000;324.363158298;19.834000000;2.703026319;0.082987448;0.011309734;6.148637378;149.374500000;
2;240;0.070000000;1.000000000;2752.600000000;441.494298794;22.938333333;3.679119157;0.095976290;0.015393804;5.946099024;199.777500000;
2;240;0.080000000;1.000000000;3152.240000000;576.645614752;26.268666667;4.805380123;0.109910739;0.020106193;5.508412831;264.131500000;
2;240;0.090000000;1.000000000;3530.880000000;729.817106170;29.424000000;6.081809218;0.123112971;0.025446900;5.146160391;330.178500000;
2;240;0.100000000;1.000000000;3900.200000000;901.008773050;32.501666667;7.508406442;0.135990237;0.031415927;4.830850767;402.834500000;
2;240;0.110000000;1.000000000;4278.480000000;1090.220615390;35.654000000;9.085171795;0.149179916;0.038013271;4.414521618;486.613000000;
2;240;0.120000000;1.000000000;4645.440000000;1297.452633191;38.712000000;10.812105277;0.161974895;0.045238934;4.173418410;575.895500000;
2;240;0.130000000;1.000000000;5001.600000000;1522.704826454;41.680000000;12.689206887;0.174393305;0.053092916;3.957302650;667.225500000;
2;240;0.140000000;1.000000000;5396.200000000;1765.977195177;44.968333333;14.716476626;0.188152022;0.061575216;3.716369596;778.400000000;
2;240;0.150000000;1.000000000;5778.800000000;2027.269739361;48.156666667;16.893914495;0.201492329;0.070685835;3.518115760;893.487500000;
2;240;0.160000000;1.000000000;6129.280000000;2306.582459007;51.077333333;19.221520492;0.213712692;0.080424772;3.358489540;1010.365000000;
2;240;0.170000000;1.000000000;6503.040000000;2603.915354113;54.192000000;21.699294618;0.226744770;0.090792028;3.189245467;1138.726500000;
2;240;0.180000000;1.000000000;6847.800000000;2919.268424681;57.065000000;24.327236872;0.238765690;0.101787602;3.091237099;1263.918000000;
2;240;0.190000000;1.000000000;7213.680000000;3252.641670709;60.114000000;27.105347256;0.251523013;0.113411495;2.957631799;1410.653000000;
2;240;0.200000000;1.000000000;7533.320000000;3604.035092198;62.777666667;30.033625768;0.262668061;0.125663706;2.863054393;1543.165000000;
2;240;0.210000000;1.000000000;7883.000000000;3973.448689149;65.691666667;33.112072410;0.274860530;0.138544236;2.738774059;1688.928500000;
2;240;0.220000000;1.000000000;8232.080000000;4360.882461560;68.600666667;36.340687180;0.287032078;0.152053084;2.661676430;1854.026000000;
2;240;0.230000000;1.000000000;8489.440000000;4766.336409432;70.745333333;39.719470079;0.296005579;0.166190251;2.563871688;1964.658500000;
2;240;0.240000000;1.000000000;8916.240000000;5189.810532765;74.302000000;43.248421106;0.310887029;0.180955737;2.514175732;2186.714000000;
2;240;0.250000000;1.000000000;9269.600000000;5631.304831560;77.246666667;46.927540263;0.323207810;0.196349541;2.415557880;2378.754500000;
2;240;0.260000000;1.000000000;9598.480000000;6090.819305815;79.987333333;50.756827548;0.334675035;0.212371663;2.349126918;2544.103500000;
2;240;0.270000000;1.000000000;9934.000000000;6568.353955531;82.783333333;54.736282963;0.346373780;0.229022104;2.284988842;2735.988500000;
2;240;0.280000000;1.000000000;10271.720000000;7063.908780708;85.597666667;58.865906506;0.358149233;0.246300864;2.214139470;2924.940500000;
2;240;0.290000000;1.000000000;10560.720000000;7577.483781347;88.006000000;63.145698178;0.368225941;0.264207942;2.155615063;3095.973000000;
2;240;0.300000000;1.000000000;10854.440000000;8109.078957446;90.453666667;67.575657979;0.378467225;0.282743339;2.123253835;3284.017500000;
2;240;0.310000000;1.000000000;11162.600000000;8658.694309006;93.021666667;72.155785908;0.389211994;0.301907054;2.065352859;3465.127000000;
2;240;0.320000000;1.000000000;11515.120000000;9226.329836027;95.959333333;76.886081967;0.401503487;0.321699088;2.023125523;3709.915000000;
2;240;0.330000000;1.000000000;11858.600000000;9811.985538510;98.821666667;81.766546154;0.413479777;0.342119440;1.974006974;3945.061500000;
2;240;0.340000000;1.000000000;12012.920000000;10415.661416453;100.107666667;86.797178470;0.418860530;0.363168111;1.951539749;4053.055000000;
2;240;0.350000000;1.000000000;12396.560000000;11037.357469857;103.304666667;91.977978915;0.432237099;0.384845100;1.904789400;4335.485000000;
2;240;0.360000000;1.000000000;12751.160000000;11677.073698722;106.259666667;97.308947489;0.444601116;0.407150408;1.863383543;4596.289500000;
2;240;0.370000000;1.000000000;13078.440000000;12334.810103048;108.987000000;102.790084192;0.456012552;0.430084034;1.821256625;4844.616000000;
2;240;0.380000000;1.000000000;13326.600000000;13010.566682836;111.055000000;108.421389024;0.464665272;0.453645979;1.794368201;5046.686500000;
2;240;0.390000000;1.000000000;13622.600000000;13704.343438084;113.521666667;114.202861984;0.474986053;0.477836243;1.761739191;5280.469000000;
2;240;0.400000000;1.000000000;13965.760000000;14416.140368793;116.381333333;120.134503073;0.486951185;0.502654825;1.736761506;5557.990500000;
2;240;0.410000000;1.000000000;14197.640000000;15145.957474963;118.313666667;126.216312291;0.495036262;0.528101725;1.710490934;5768.409000000;
2;240;0.420000000;1.000000000;14461.640000000;15893.794756594;120.513666667;132.448289638;0.504241283;0.554176944;1.686754533;6004.911000000;
2;240;0.430000000;1.000000000;14791.840000000;16659.652213686;123.265333333;138.830435114;0.515754533;0.580880482;1.650478382;6290.338500000;
2;240;0.440000000;1.000000000;15233.760000000;17443.529846239;126.948000000;145.362748719;0.531163180;0.608212338;1.615027894;6701.966000000;
2;240;0.450000000;1.000000000;15210.000000000;18245.427654253;126.750000000;152.045230452;0.530334728;0.636172512;1.616397490;6677.073500000;
2;240;0.460000000;1.000000000;15622.480000000;19065.345637729;130.187333333;158.877880314;0.544716876;0.664761005;1.575705718;7064.573500000;
2;240;0.470000000;1.000000000;15866.680000000;19903.283796665;132.222333333;165.860698306;0.553231520;0.693977817;1.564927476;7310.560500000;
2;240;0.480000000;1.000000000;16194.000000000;20759.242131062;134.950000000;172.993684426;0.564644351;0.723822947;1.541910739;7639.249000000;
2;240;0.490000000;1.000000000;16280.120000000;21633.220640920;135.667666667;180.276838674;0.567647141;0.754296396;1.541486750;7727.699500000;
2;250;0.010000000;0.000000000;438.360000000;9.778207134;3.506880000;0.078225657;0.014083855;0.000314159;0.047601606;4.624320000;
2;250;0.020000000;0.800000000;882.960000000;39.112828537;7.063680000;0.312902628;0.028368193;0.001256637;0.744051406;18.598560000;
2;250;0.030000000;1.000000000;1308.240000000;88.003864209;10.465920000;0.704030914;0.042031807;0.002827433;3.550307470;41.364480000;
2;250;0.040000000;1.000000000;1741.360000000;156.451314149;13.930880000;1.251610513;0.055947309;0.005026548;6.154146185;73.252800000;
2;250;0.050000000;1.000000000;2147.320000000;244.455178357;17.178560000;1.955641427;0.068990201;0.007853982;6.412600803;111.624480000;
2;250;0.060000000;1.000000000;2593.440000000;352.015456835;20.747520000;2.816123655;0.083323373;0.011309734;6.180924659;163.772160000;
2;250;0.070000000;1.000000000;2996.240000000;479.132149581;23.969920000;3.833057197;0.096264739;0.015393804;6.107666506;218.366880000;
2;250;0.080000000;1.000000000;3420.320000000;625.805256595;27.362560000;5.006442053;0.109889799;0.020106193;5.447031004;284.486880000;
2;250;0.090000000;1.000000000;3846.720000000;792.034777878;30.773760000;6.336278223;0.123589398;0.025446900;5.198284337;361.531680000;
2;250;0.100000000;1.000000000;4241.440000000;977.820713430;33.931520000;7.822565707;0.136271165;0.031415927;4.857232450;441.678720000;
2;250;0.110000000;1.000000000;4648.000000000;1183.163063250;37.184000000;9.465304506;0.149333333;0.038013271;4.485659759;531.621120000;
2;250;0.120000000;1.000000000;5045.160000000;1408.061827339;40.361280000;11.264494619;0.162093494;0.045238934;4.177403373;624.669120000;
2;250;0.130000000;1.000000000;5445.680000000;1652.517005696;43.565440000;13.220136046;0.174961606;0.053092916;3.951294458;730.273440000;
2;250;0.140000000;1.000000000;5881.160000000;1916.528598322;47.049280000;15.332228787;0.188952932;0.061575216;3.766770120;855.014880000;
2;250;0.150000000;1.000000000;6248.760000000;2200.096605217;49.990080000;17.600772842;0.200763373;0.070685835;3.575327871;969.197760000;
2;250;0.160000000;1.000000000;6732.560000000;2503.221026380;53.860480000;20.025768211;0.216307149;0.080424772;3.352262169;1131.019680000;
2;250;0.170000000;1.000000000;7039.800000000;2825.901861812;56.318400000;22.607214894;0.226178313;0.090792028;3.221727871;1238.065920000;
2;250;0.180000000;1.000000000;7373.960000000;3168.139111513;58.991680000;25.345112892;0.236914378;0.101787602;3.088146506;1353.769920000;
2;250;0.190000000;1.000000000;7787.240000000;3529.932775482;62.297920000;28.239462204;0.250192450;0.113411495;2.967980723;1517.733120000;
2;250;0.200000000;1.000000000;8097.120000000;3911.282853719;64.776960000;31.290262830;0.260148434;0.125663706;2.896341847;1634.940000000;
2;250;0.210000000;1.000000000;8557.480000000;4312.189346226;68.459840000;34.497514770;0.274939116;0.138544236;2.759973012;1841.925600000;
2;250;0.220000000;1.000000000;8927.840000000;4732.652253000;71.422720000;37.861218024;0.286838233;0.152053084;2.658342811;2008.569600000;
2;250;0.230000000;1.000000000;9337.280000000;5172.671574044;74.698240000;41.381372592;0.299992932;0.166190251;2.547334940;2203.459680000;
2;250;0.240000000;1.000000000;9712.960000000;5632.247309356;77.703680000;45.057978475;0.312062972;0.180955737;2.476289799;2383.543680000;
2;250;0.250000000;1.000000000;10018.640000000;6111.379458936;80.149120000;48.891035671;0.321884016;0.196349541;2.428681767;2543.053920000;
2;250;0.260000000;1.000000000;10470.200000000;6610.068022786;83.761600000;52.880544182;0.336391968;0.212371663;2.342957751;2797.097760000;
2;250;0.270000000;1.000000000;10872.840000000;7128.313000903;86.982720000;57.026504007;0.349328193;0.229022104;2.256525622;3023.028480000;
2;250;0.280000000;1.000000000;11126.200000000;7666.114393290;89.009600000;61.328915146;0.357468273;0.246300864;2.220824418;3161.422560000;
2;250;0.290000000;1.000000000;11470.800000000;8223.472199945;91.766400000;65.787777600;0.368539759;0.264207942;2.172310361;3364.995360000;
2;250;0.300000000;1.000000000;11787.000000000;8800.386420868;94.296000000;70.403091367;0.378698795;0.282743339;2.133991325;3568.751520000;
2;250;0.310000000;1.000000000;12183.800000000;9396.857056061;97.470400000;75.174856448;0.391447390;0.301907054;2.066461044;3822.440640000;
2;250;0.320000000;1.000000000;12545.360000000;10012.884105521;100.362880000;80.103072844;0.403063775;0.321699088;2.006115984;4064.181120000;
2;250;0.330000000;1.000000000;12852.840000000;10648.467569251;102.822720000;85.187740554;0.412942651;0.342119440;1.963680643;4270.609920000;
2;250;0.340000000;1.000000000;13102.240000000;11303.607447249;104.817920000;90.428859578;0.420955502;0.363168111;1.938761767;4446.333600000;
2;250;0.350000000;1.000000000;13475.640000000;11978.303739515;107.805120000;95.826429916;0.432952289;0.384845100;1.893879518;4714.563840000;
2;250;0.360000000;1.000000000;13775.040000000;12672.556446051;110.200320000;101.380451568;0.442571566;0.407150408;1.869712450;4954.130880000;
2;250;0.370000000;1.000000000;14172.680000000;13386.365566854;113.381440000;107.090924535;0.455347149;0.430084034;1.824986988;5246.045760000;
2;250;0.380000000;1.000000000;14505.200000000;14119.731101927;116.041600000;112.957848815;0.466030522;0.453645979;1.791020723;5522.849280000;
2;250;0.390000000;1.000000000;14864.520000000;14872.653051268;118.916160000;118.981224410;0.477574940;0.477836243;1.767259759;5826.015360000;
2;250;0.400000000;1.000000000;15088.760000000;15645.131414877;120.710080000;125.161051319;0.484779438;0.502654825;1.735863775;5980.734720000;
2;250;0.410000000;1.000000000;15434.480000000;16437.166192755;123.475840000;131.497329542;0.495886908;0.528101725;1.706196305;6274.645440000;
2;250;0.420000000;1.000000000;15647.600000000;17248.757384902;125.180800000;137.990059079;0.502734137;0.554176944;1.687262329;6473.457120000;
2;250;0.430000000;1.000000000;15973.640000000;18079.904991317;127.789120000;144.639239931;0.513209317;0.580880482;1.665120643;6759.253920000;
2;250;0.440000000;1.000000000;16267.040000000;18930.609012001;130.136320000;151.444872096;0.522635823;0.608212338;1.634125622;7031.506560000;
2;250;0.450000000;1.000000000;16691.000000000;19800.869446954;133.528000000;158.406955576;0.536257028;0.636172512;1.606848514;7420.974720000;
2;250;0.460000000;1.000000000;16950.800000000;20690.686296175;135.606400000;165.525490369;0.544604016;0.664761005;1.587376064;7663.482720000;
2;250;0.470000000;1.000000000;17224.720000000;21600.059559665;137.797760000;172.800476477;0.553404659;0.693977817;1.566158394;7931.234880000;
2;250;0.480000000;1.000000000;17471.760000000;22528.989237423;139.774080000;180.231913899;0.561341687;0.723822947;1.551200643;8165.418240000;
2;250;0.490000000;1.000000000;17680.640000000;23477.475329450;141.445120000;187.819802636;0.568052691;0.754296396;1.532103454;8400.555360000;
2;260;0.010000000;0.000000000;470.560000000;10.577742465;3.619692308;0.081367250;0.013975646;0.000314159;0.052238788;4.985538462;
2;260;0.020000000;0.880000000;942.160000000;42.310969859;7.247384615;0.325468999;0.027982180;0.001256637;0.699706564;19.641692308;
2;260;0.030000000;1.000000000;1420.880000000;95.199682182;10.929846154;0.732305248;0.042200178;0.002827433;4.145591922;45.044769231;
2;260;0.040000000;1.000000000;1861.000000000;169.243879434;14.315384615;1.301875996;0.055271755;0.005026548;6.253119097;77.015538462;
2;260;0.050000000;1.000000000;2324.520000000;264.443561616;17.880923077;2.034181243;0.069038313;0.007853982;7.070931987;119.629846154;
2;260;0.060000000;1.000000000;2815.640000000;380.798728727;21.658769231;2.929220990;0.083624592;0.011309734;6.604633205;177.912923077;
2;260;0.070000000;1.000000000;3237.200000000;518.309380767;24.901538462;3.986995237;0.096144936;0.015393804;5.994943867;234.936000000;
2;260;0.080000000;1.000000000;3685.880000000;676.975517737;28.352923077;5.207503983;0.109470745;0.020106193;5.776905257;304.353692308;
2;260;0.090000000;1.000000000;4145.360000000;856.797139636;31.887384615;6.590747228;0.123117315;0.025446900;5.162857143;389.496461538;
2;260;0.100000000;1.000000000;4598.320000000;1057.774246464;35.371692308;8.136724973;0.136570241;0.031415927;4.890694387;477.869076923;
2;260;0.110000000;1.000000000;5009.160000000;1279.906838221;38.532000000;9.845437217;0.148772201;0.038013271;4.528755569;566.204307692;
2;260;0.120000000;1.000000000;5515.720000000;1523.194914908;42.428615385;11.716883961;0.163817048;0.045238934;4.166010098;693.986769231;
2;260;0.130000000;1.000000000;5903.280000000;1787.638476524;45.409846154;13.751065204;0.175327591;0.053092916;4.010711019;795.924461538;
2;260;0.140000000;1.000000000;6329.120000000;2073.237523069;48.685538462;15.947980947;0.187975052;0.061575216;3.789778438;913.513384615;
2;260;0.150000000;1.000000000;6740.000000000;2379.992054543;51.846153846;18.307631189;0.200178200;0.070685835;3.582156222;1036.092461538;
2;260;0.160000000;1.000000000;7158.320000000;2707.902070947;55.064000000;20.830015930;0.212602317;0.080424772;3.434204930;1178.005846154;
2;260;0.170000000;1.000000000;7630.200000000;3056.967572280;58.693846154;23.515135171;0.226617167;0.090792028;3.248718741;1341.191076923;
2;260;0.180000000;1.000000000;7984.640000000;3427.188558542;61.420307692;26.362988912;0.237144045;0.101787602;3.110889219;1469.682923077;
2;260;0.190000000;1.000000000;8452.840000000;3818.565029734;65.021846154;29.373577152;0.251049599;0.113411495;2.946200178;1652.925692308;
2;260;0.200000000;1.000000000;8840.280000000;4231.096985855;68.002153846;32.546899891;0.262556579;0.125663706;2.869701218;1806.949384615;
2;260;0.210000000;1.000000000;9313.600000000;4664.784426905;71.643076923;35.882957130;0.276614197;0.138544236;2.735932284;2015.948769231;
2;260;0.220000000;1.000000000;9720.680000000;5119.627352884;74.774461538;39.381748868;0.288704485;0.152053084;2.628242352;2199.947538462;
2;260;0.230000000;1.000000000;10095.240000000;5595.625763793;77.655692308;43.043275106;0.299828928;0.166190251;2.535125631;2375.789538462;
2;260;0.240000000;1.000000000;10472.320000000;6092.779659631;80.556307692;46.867535843;0.311028215;0.180955737;2.483012771;2574.226615385;
2;260;0.250000000;1.000000000;10916.720000000;6611.089040398;83.974769231;50.854531080;0.324226908;0.196349541;2.392244728;2791.090153846;
2;260;0.260000000;1.000000000;11202.360000000;7150.553906095;86.172000000;55.004260816;0.332710425;0.212371663;2.358668251;2949.170769231;
2;260;0.270000000;1.000000000;11668.000000000;7711.174256720;89.753846154;59.316725052;0.346539947;0.229022104;2.280598753;3212.875384615;
2;260;0.280000000;1.000000000;11973.440000000;8292.950092275;92.103384615;63.791923787;0.355611524;0.246300864;2.223358479;3386.406461538;
2;260;0.290000000;1.000000000;12381.640000000;8895.881412760;95.243384615;68.429857021;0.367735076;0.264207942;2.173848530;3628.954153846;
2;260;0.300000000;1.000000000;12825.720000000;9519.968218173;98.659384615;73.230524755;0.380924265;0.282743339;2.103225423;3909.526615385;
2;260;0.310000000;1.000000000;13133.640000000;10165.210508516;101.028000000;78.193926989;0.390069498;0.301907054;2.077918622;4104.245538462;
2;260;0.320000000;1.000000000;13401.320000000;10831.608283788;103.087076923;83.320063721;0.398019602;0.321699088;2.041576478;4289.821846154;
2;260;0.330000000;1.000000000;13911.680000000;11519.161543990;107.012923077;88.608934954;0.413177309;0.342119440;1.972999109;4635.465230769;
2;260;0.340000000;1.000000000;14264.280000000;12227.870289120;109.725230769;94.060540686;0.423649540;0.363168111;1.939801604;4880.174307692;
2;260;0.350000000;1.000000000;14506.120000000;12957.734519180;111.585538462;99.674880917;0.430832195;0.384845100;1.911748144;5057.094923077;
2;260;0.360000000;1.000000000;14929.840000000;13708.754234169;114.844923077;105.451955647;0.443416691;0.407150408;1.867051975;5369.886923077;
2;260;0.370000000;1.000000000;15302.240000000;14480.929434088;117.709538462;111.391764878;0.454476982;0.430084034;1.828295812;5655.058615385;
2;260;0.380000000;1.000000000;15700.720000000;15274.260118936;120.774769231;117.494308607;0.466311850;0.453645979;1.785831898;5962.970769231;
2;260;0.390000000;1.000000000;15904.440000000;16088.746288713;122.341846154;123.759586836;0.472362340;0.477836243;1.772506089;6128.739692308;
2;260;0.400000000;1.000000000;16326.920000000;16924.387943419;125.591692308;130.187599565;0.484910009;0.502654825;1.732863677;6488.217230769;
2;260;0.410000000;1.000000000;16750.800000000;17781.185083055;128.852307692;136.778346793;0.497499257;0.528101725;1.709002673;6852.858461538;
2;260;0.420000000;1.000000000;17119.720000000;18659.137707619;131.690153846;143.531828520;0.508456192;0.554176944;1.676934957;7182.102000000;
2;260;0.430000000;1.000000000;17422.880000000;19558.245817114;134.022153846;150.448044747;0.517460053;0.580880482;1.650940303;7460.330769231;
2;260;0.440000000;1.000000000;17695.160000000;20478.509411537;136.116615385;157.526995473;0.525546778;0.608212338;1.634998515;7689.430153846;
2;260;0.450000000;1.000000000;17901.040000000;21419.928490890;137.700307692;164.768680699;0.531661420;0.636172512;1.610543511;7887.372461538;
2;260;0.460000000;1.000000000;18426.120000000;22382.503055172;141.739384615;172.173100424;0.547256311;0.664761005;1.580647461;8405.727692308;
2;260;0.470000000;1.000000000;18725.320000000;23366.233104383;144.040923077;179.740254649;0.556142560;0.693977817;1.559635284;8672.556923077;
2;260;0.480000000;1.000000000;19167.880000000;24371.118638523;147.445230769;187.470143373;0.569286605;0.723822947;1.534889219;9125.985692308;
2;260;0.490000000;1.000000000;19309.640000000;25397.159657593;148.535692308;195.362766597;0.573496881;0.754296396;1.528421740;9276.200769231;
2;270;0.010000000;0.000000000;517.400000000;11.408693722;3.832592593;0.084508842;0.014247556;0.000314159;0.068574418;5.397777778;
2;270;0.020000000;0.960000000;1015.440000000;45.634774886;7.521777778;0.338035370;0.027961999;0.001256637;0.763819909;21.156888889;
2;270;0.030000000;1.000000000;1527.920000000;102.678243494;11.317925926;0.760579581;0.042074074;0.002827433;4.156353022;48.134222222;
2;270;0.040000000;1.000000000;2038.680000000;182.539099544;15.101333333;1.352141478;0.056138786;0.005026548;6.496871265;85.883111111;
2;270;0.050000000;1.000000000;2527.600000000;285.217343038;18.722962963;2.112721060;0.069602093;0.007853982;7.081954013;131.944888889;
2;270;0.060000000;1.000000000;3015.800000000;410.712973974;22.339259259;3.042318326;0.083045573;0.011309734;6.646322456;188.935111111;
2;270;0.070000000;1.000000000;3494.080000000;559.025992354;25.882074074;4.140933277;0.096215889;0.015393804;6.290287760;255.840444444;
2;270;0.080000000;1.000000000;3985.320000000;730.156398177;29.520888889;5.408565912;0.109743081;0.020106193;5.528171830;330.444000000;
2;270;0.090000000;1.000000000;4489.320000000;924.104191442;33.254222222;6.845216233;0.123621644;0.025446900;5.201147735;424.308444444;
2;270;0.100000000;1.000000000;4974.320000000;1140.869372151;36.846814815;8.450884238;0.136977007;0.031415927;4.860195511;519.945777778;
2;270;0.110000000;1.000000000;5405.400000000;1380.451940303;40.040000000;10.225569928;0.148847584;0.038013271;4.450210657;616.880000000;
2;270;0.120000000;1.000000000;5863.320000000;1642.851895898;43.432000000;12.169273303;0.161457249;0.045238934;4.235624948;722.075555556;
2;270;0.130000000;1.000000000;6353.200000000;1928.069238935;47.060740741;14.281994362;0.174946992;0.053092916;4.021364175;853.799111111;
2;270;0.140000000;1.000000000;6808.120000000;2236.103969416;50.430518519;16.563733107;0.187474047;0.061575216;3.825272202;983.769777778;
2;270;0.150000000;1.000000000;7286.280000000;2566.956087340;53.972444444;19.014489536;0.200641057;0.070685835;3.580996283;1123.068444444;
2;270;0.160000000;1.000000000;7718.560000000;2920.625592707;57.174518519;21.634263650;0.212544679;0.080424772;3.404001652;1265.744888889;
2;270;0.170000000;1.000000000;8179.360000000;3297.112485517;60.587851852;24.423055448;0.225233650;0.090792028;3.257781082;1423.002666667;
2;270;0.180000000;1.000000000;8604.480000000;3696.416765770;63.736888889;27.380864932;0.236940107;0.101787602;3.082041030;1581.571555556;
2;270;0.190000000;1.000000000;9100.200000000;4118.538433466;67.408888889;30.507692100;0.250590665;0.113411495;2.941951260;1776.124888889;
2;270;0.200000000;1.000000000;9558.240000000;4563.477488605;70.801777778;33.803536953;0.263203635;0.125663706;2.857723806;1965.908888889;
2;270;0.210000000;1.000000000;9939.720000000;5031.233931187;73.627555556;37.268399490;0.273708385;0.138544236;2.790639681;2133.776000000;
2;270;0.220000000;1.000000000;10376.240000000;5521.807761211;76.861037037;40.902279713;0.285728762;0.152053084;2.687515352;2324.391555556;
2;270;0.230000000;1.000000000;10887.680000000;6035.198978679;80.649481481;44.705177620;0.299812199;0.166190251;2.532836569;2560.740444444;
2;270;0.240000000;1.000000000;11272.960000000;6571.407583591;83.503407407;48.677093212;0.310421589;0.180955737;2.484607462;2755.762222222;
2;270;0.250000000;1.000000000;11789.440000000;7130.433575945;87.329185185;52.818026488;0.324643811;0.196349541;2.401182982;3036.106222222;
2;270;0.260000000;1.000000000;12143.600000000;7712.276955742;89.952592593;57.127977450;0.334396255;0.212371663;2.348421314;3212.817333333;
2;270;0.270000000;1.000000000;12425.800000000;8316.937722982;92.042962963;61.606946096;0.342167149;0.229022104;2.303529671;3369.718666667;
2;270;0.280000000;1.000000000;12958.360000000;8944.415877665;95.987851852;66.254932427;0.356832163;0.246300864;2.229445684;3687.316888889;
2;270;0.290000000;1.000000000;13394.200000000;9594.711419791;99.216296296;71.071936443;0.368833815;0.264207942;2.166857772;3940.134666667;
2;270;0.300000000;1.000000000;13624.440000000;10267.824349360;100.921777778;76.057958143;0.375173895;0.282743339;2.145694066;4086.605333333;
2;270;0.310000000;1.000000000;14187.720000000;10963.754666372;105.094222222;81.212997529;0.390684841;0.301907054;2.059452017;4453.125333333;
2;270;0.320000000;1.000000000;14556.800000000;11682.502370828;107.828148148;86.537054599;0.400848134;0.321699088;2.028111800;4700.176000000;
2;270;0.330000000;1.000000000;14938.440000000;12424.067462726;110.655111111;92.030129354;0.411357290;0.342119440;1.987882693;4947.736000000;
